ID,162,Hashrate,200029,Reward,3
ID,163,Hashrate,156030,Reward,4
ID,164,Hashrate,195298,Reward,2
ID,165,Hashrate,182613,Reward,3
ID,166,Hashrate,276049,Reward,8
ID,167,Hashrate,136560,Reward,2
ID,168,Hashrate,182295,Reward,1
ID,169,Hashrate,186572,Reward,4
ID,170,Hashrate,181934,Reward,4
ID,171,Hashrate,196645,Reward,2
ID,172,Hashrate,189970,Reward,5
ID,173,Hashrate,146551,Reward,3
ID,174,Hashrate,147604,Reward,3
ID,175,Hashrate,310701,Reward,8
ID,176,Hashrate,181804,Reward,6
ID,177,Hashrate,216296,Reward,2
ID,178,Hashrate,167066,Reward,5
ID,179,Hashrate,207013,Reward,6
ID,180,Hashrate,261961,Reward,5
ID,181,Hashrate,156060,Reward,1
ID,182,Hashrate,169468,Reward,4
ID,183,Hashrate,188144,Reward,3
ID,184,Hashrate,234343,Reward,4
ID,185,Hashrate,254104,Reward,6
ID,186,Hashrate,216093,Reward,1
ID,187,Hashrate,318997,Reward,5
ID,188,Hashrate,185344,Reward,1
ID,189,Hashrate,158852,Reward,2
ID,190,Hashrate,228241,Reward,3
ID,191,Hashrate,165479,Reward,2
ID,192,Hashrate,190467,Reward,6
ID,193,Hashrate,212078,Reward,4
ID,194,Hashrate,214276,Reward,8
ID,195,Hashrate,166054,Reward,4
ID,196,Hashrate,157180,Reward,0
ID,197,Hashrate,151221,Reward,3
ID,198,Hashrate,138672,Reward,4
ID,199,Hashrate,118301,Reward,0
ID,200,Hashrate,125203,Reward,4
ID,201,Hashrate,293921,Reward,9
ID,202,Hashrate,161866,Reward,4
ID,203,Hashrate,199297,Reward,3
ID,204,Hashrate,201442,Reward,5
ID,205,Hashrate,97265,Reward,0
ID,206,Hashrate,260660,Reward,2
ID,207,Hashrate,245573,Reward,7
ID,208,Hashrate,186161,Reward,3
ID,209,Hashrate,219784,Reward,3
ID,210,Hashrate,209817,Reward,7
ID,211,Hashrate,183224,Reward,1
ID,212,Hashrate,258767,Reward,6
ID,213,Hashrate,260017,Reward,7
ID,214,Hashrate,217942,Reward,4
ID,215,Hashrate,247870,Reward,6
ID,216,Hashrate,262764,Reward,3
ID,217,Hashrate,194130,Reward,4
ID,218,Hashrate,184347,Reward,5
ID,219,Hashrate,184488,Reward,8
ID,220,Hashrate,308694,Reward,12
ID,221,Hashrate,252593,Reward,6
ID,222,Hashrate,222636,Reward,5
ID,223,Hashrate,163836,Reward,5
ID,224,Hashrate,259781,Reward,1
ID,225,Hashrate,208211,Reward,5
ID,226,Hashrate,253111,Reward,7
ID,227,Hashrate,195990,Reward,2
ID,228,Hashrate,134938,Reward,4
ID,229,Hashrate,263208,Reward,10
ID,230,Hashrate,192192,Reward,5
ID,231,Hashrate,200876,Reward,2
ID,232,Hashrate,191368,Reward,4
ID,233,Hashrate,299633,Reward,10
ID,234,Hashrate,200786,Reward,1
ID,235,Hashrate,280533,Reward,6
ID,236,Hashrate,209907,Reward,4
ID,237,Hashrate,202545,Reward,10
ID,238,Hashrate,121155,Reward,1
ID,239,Hashrate,129482,Reward,1
ID,240,Hashrate,277176,Reward,4
ID,241,Hashrate,212869,Reward,3
ID,242,Hashrate,316695,Reward,4
ID,243,Hashrate,169356,Reward,4
ID,244,Hashrate,122652,Reward,1
ID,245,Hashrate,273262,Reward,3
ID,246,Hashrate,258663,Reward,3
ID,247,Hashrate,160068,Reward,7
ID,248,Hashrate,185259,Reward,4
ID,249,Hashrate,245297,Reward,2
ID,250,Hashrate,222572,Reward,4
ID,251,Hashrate,173685,Reward,1
ID,252,Hashrate,188601,Reward,5
ID,253,Hashrate,212811,Reward,1
ID,254,Hashrate,277118,Reward,6
ID,255,Hashrate,172784,Reward,4
ID,256,Hashrate,187486,Reward,1
ID,257,Hashrate,300441,Reward,7
ID,258,Hashrate,99580,Reward,3
ID,259,Hashrate,188252,Reward,5
ID,260,Hashrate,193523,Reward,3
ID,261,Hashrate,210340,Reward,3
ID,262,Hashrate,297406,Reward,6
ID,263,Hashrate,150627,Reward,4
ID,264,Hashrate,177863,Reward,4
ID,265,Hashrate,281394,Reward,5
ID,266,Hashrate,251512,Reward,8
ID,267,Hashrate,191279,Reward,6
ID,268,Hashrate,144386,Reward,3
ID,269,Hashrate,248661,Reward,3
ID,270,Hashrate,212226,Reward,6
ID,271,Hashrate,114110,Reward,4
ID,272,Hashrate,193248,Reward,0
ID,273,Hashrate,184642,Reward,6
ID,274,Hashrate,242879,Reward,6
ID,275,Hashrate,170032,Reward,3
ID,276,Hashrate,302865,Reward,7
ID,277,Hashrate,149104,Reward,5
ID,278,Hashrate,174798,Reward,0
ID,279,Hashrate,255305,Reward,10
ID,280,Hashrate,168139,Reward,2
ID,281,Hashrate,180640,Reward,5
ID,282,Hashrate,227899,Reward,2
ID,283,Hashrate,203327,Reward,3
ID,284,Hashrate,240053,Reward,9
ID,285,Hashrate,240796,Reward,2
ID,286,Hashrate,160003,Reward,4
ID,287,Hashrate,243301,Reward,6
ID,288,Hashrate,114037,Reward,4
ID,289,Hashrate,158597,Reward,5
ID,290,Hashrate,324600,Reward,6
ID,291,Hashrate,254394,Reward,5
ID,292,Hashrate,128890,Reward,6
ID,293,Hashrate,253623,Reward,2
ID,294,Hashrate,90743,Reward,2
ID,295,Hashrate,202791,Reward,4
ID,296,Hashrate,163975,Reward,5
ID,297,Hashrate,286387,Reward,8
ID,298,Hashrate,216456,Reward,8
ID,299,Hashrate,136471,Reward,2
ID,300,Hashrate,77319,Reward,3
ID,301,Hashrate,183623,Reward,6
ID,302,Hashrate,190406,Reward,5
ID,303,Hashrate,203150,Reward,8
ID,304,Hashrate,147632,Reward,1
ID,305,Hashrate,214748,Reward,5
ID,306,Hashrate,249848,Reward,8
ID,307,Hashrate,268277,Reward,5
ID,308,Hashrate,187558,Reward,4
ID,309,Hashrate,213243,Reward,7
ID,310,Hashrate,171618,Reward,1
ID,311,Hashrate,176576,Reward,2
ID,312,Hashrate,204635,Reward,6
ID,313,Hashrate,232814,Reward,7
ID,314,Hashrate,239388,Reward,7
ID,315,Hashrate,242197,Reward,6
ID,316,Hashrate,206934,Reward,2
ID,317,Hashrate,207970,Reward,6
ID,318,Hashrate,226096,Reward,8
ID,319,Hashrate,257966,Reward,5
ID,320,Hashrate,179421,Reward,5
ID,321,Hashrate,165858,Reward,4
ID,322,Hashrate,176355,Reward,1
ID,323,Hashrate,232370,Reward,3
ID,324,Hashrate,141631,Reward,3
ID,325,Hashrate,231736,Reward,4
ID,326,Hashrate,130929,Reward,5
ID,327,Hashrate,219074,Reward,3
ID,328,Hashrate,241197,Reward,6
ID,329,Hashrate,229634,Reward,4
ID,330,Hashrate,176277,Reward,3
ID,331,Hashrate,224172,Reward,4
ID,332,Hashrate,231218,Reward,4
ID,333,Hashrate,149531,Reward,2
ID,334,Hashrate,166648,Reward,1
ID,335,Hashrate,180142,Reward,9
ID,336,Hashrate,231043,Reward,4
ID,337,Hashrate,201079,Reward,1
ID,338,Hashrate,197890,Reward,3
ID,339,Hashrate,189394,Reward,4
ID,340,Hashrate,278329,Reward,4
ID,341,Hashrate,256329,Reward,7
ID,342,Hashrate,222476,Reward,4
ID,343,Hashrate,228992,Reward,7
ID,344,Hashrate,114982,Reward,4
ID,345,Hashrate,160539,Reward,3
ID,346,Hashrate,159792,Reward,3
ID,347,Hashrate,200972,Reward,1
ID,348,Hashrate,241359,Reward,8
ID,349,Hashrate,169257,Reward,2
ID,350,Hashrate,89972,Reward,2
ID,351,Hashrate,194904,Reward,6
ID,352,Hashrate,188001,Reward,1
ID,353,Hashrate,250592,Reward,8
ID,354,Hashrate,263744,Reward,12
ID,355,Hashrate,296171,Reward,7
ID,356,Hashrate,100429,Reward,4
ID,357,Hashrate,72317,Reward,1
ID,358,Hashrate,199220,Reward,9
ID,359,Hashrate,167772,Reward,3
ID,360,Hashrate,206340,Reward,4
ID,361,Hashrate,180475,Reward,3
ID,362,Hashrate,186040,Reward,7
ID,363,Hashrate,209429,Reward,7
ID,364,Hashrate,258533,Reward,5
ID,365,Hashrate,227255,Reward,3
ID,366,Hashrate,288539,Reward,7
ID,367,Hashrate,256975,Reward,6
ID,368,Hashrate,89483,Reward,2
ID,369,Hashrate,179931,Reward,6
ID,370,Hashrate,209924,Reward,1
ID,371,Hashrate,225071,Reward,4
ID,372,Hashrate,268640,Reward,7
ID,373,Hashrate,223960,Reward,6
ID,374,Hashrate,88547,Reward,2
ID,375,Hashrate,184670,Reward,1
ID,376,Hashrate,200559,Reward,2
ID,377,Hashrate,166604,Reward,1
ID,378,Hashrate,207423,Reward,7
ID,379,Hashrate,185439,Reward,3
ID,380,Hashrate,177093,Reward,1
ID,381,Hashrate,189378,Reward,1
ID,382,Hashrate,281821,Reward,5
ID,383,Hashrate,172247,Reward,4
ID,384,Hashrate,103331,Reward,3
ID,385,Hashrate,237774,Reward,6
ID,386,Hashrate,262193,Reward,8
ID,387,Hashrate,246575,Reward,6
ID,388,Hashrate,251544,Reward,6
ID,389,Hashrate,241696,Reward,4
ID,390,Hashrate,257237,Reward,6
ID,391,Hashrate,126749,Reward,2
ID,392,Hashrate,156728,Reward,1
ID,393,Hashrate,268840,Reward,3
ID,394,Hashrate,246169,Reward,6
ID,395,Hashrate,131535,Reward,2
ID,396,Hashrate,273772,Reward,8
ID,397,Hashrate,246159,Reward,6
ID,398,Hashrate,161397,Reward,6
ID,399,Hashrate,178339,Reward,4
ID,400,Hashrate,200906,Reward,3
ID,401,Hashrate,284261,Reward,4
ID,402,Hashrate,185104,Reward,5
ID,403,Hashrate,203348,Reward,10
ID,404,Hashrate,214710,Reward,6
ID,405,Hashrate,269438,Reward,5
ID,406,Hashrate,91583,Reward,4
ID,407,Hashrate,196182,Reward,4
ID,408,Hashrate,194100,Reward,3
ID,409,Hashrate,207680,Reward,5
ID,410,Hashrate,316986,Reward,8
ID,411,Hashrate,267960,Reward,5
ID,412,Hashrate,172638,Reward,5
ID,413,Hashrate,125782,Reward,2
ID,414,Hashrate,248322,Reward,4
ID,415,Hashrate,182937,Reward,4
ID,416,Hashrate,253662,Reward,6
ID,417,Hashrate,273357,Reward,6
ID,418,Hashrate,164869,Reward,3
ID,419,Hashrate,151989,Reward,2
ID,420,Hashrate,292574,Reward,3
ID,421,Hashrate,245468,Reward,0
ID,422,Hashrate,250131,Reward,5
ID,423,Hashrate,195701,Reward,5
ID,424,Hashrate,231292,Reward,1
ID,425,Hashrate,156169,Reward,3
ID,426,Hashrate,152291,Reward,2
ID,427,Hashrate,264693,Reward,5
ID,428,Hashrate,171060,Reward,6
ID,429,Hashrate,150205,Reward,2
ID,430,Hashrate,198117,Reward,3
ID,431,Hashrate,212999,Reward,4
ID,432,Hashrate,182715,Reward,1
ID,433,Hashrate,218531,Reward,1
ID,434,Hashrate,226236,Reward,6
ID,435,Hashrate,275195,Reward,12
ID,436,Hashrate,219428,Reward,5
ID,437,Hashrate,134673,Reward,3
ID,438,Hashrate,140657,Reward,1
ID,439,Hashrate,215067,Reward,7
ID,440,Hashrate,181968,Reward,3
ID,441,Hashrate,168642,Reward,0
ID,442,Hashrate,165057,Reward,3
ID,443,Hashrate,237170,Reward,5
ID,444,Hashrate,246399,Reward,8
ID,445,Hashrate,235303,Reward,8
ID,446,Hashrate,190587,Reward,5
ID,447,Hashrate,152528,Reward,4
ID,448,Hashrate,228980,Reward,4
ID,449,Hashrate,272037,Reward,9
ID,450,Hashrate,218587,Reward,4
ID,451,Hashrate,123191,Reward,2
ID,452,Hashrate,203538,Reward,6
ID,453,Hashrate,194203,Reward,2
ID,454,Hashrate,163168,Reward,6
ID,455,Hashrate,265343,Reward,12
ID,456,Hashrate,175198,Reward,6
ID,457,Hashrate,189688,Reward,1
ID,458,Hashrate,247335,Reward,7
ID,459,Hashrate,160916,Reward,2
ID,460,Hashrate,49841,Reward,0
ID,461,Hashrate,196336,Reward,0
ID,462,Hashrate,174340,Reward,4
ID,463,Hashrate,160530,Reward,1
ID,464,Hashrate,127114,Reward,3
ID,465,Hashrate,205072,Reward,3
ID,466,Hashrate,266005,Reward,7
ID,467,Hashrate,257942,Reward,5
ID,468,Hashrate,220176,Reward,2
ID,469,Hashrate,163103,Reward,1
ID,470,Hashrate,232280,Reward,4
ID,471,Hashrate,276985,Reward,6
ID,472,Hashrate,177621,Reward,6
ID,473,Hashrate,232649,Reward,2
ID,474,Hashrate,225239,Reward,1
ID,475,Hashrate,168987,Reward,7
ID,476,Hashrate,214925,Reward,4
ID,477,Hashrate,200402,Reward,2
ID,478,Hashrate,240483,Reward,2
ID,479,Hashrate,180843,Reward,3
ID,480,Hashrate,148411,Reward,5
ID,481,Hashrate,245720,Reward,6
ID,482,Hashrate,220080,Reward,7
ID,483,Hashrate,183274,Reward,7
ID,484,Hashrate,216255,Reward,3
ID,485,Hashrate,209276,Reward,2
ID,486,Hashrate,166990,Reward,4
ID,487,Hashrate,234215,Reward,4
ID,488,Hashrate,171222,Reward,2
ID,489,Hashrate,123799,Reward,2
ID,490,Hashrate,260462,Reward,5
ID,491,Hashrate,239114,Reward,7
ID,492,Hashrate,223235,Reward,7
ID,493,Hashrate,137614,Reward,2
ID,494,Hashrate,104970,Reward,2
ID,495,Hashrate,231019,Reward,6
ID,496,Hashrate,160697,Reward,4
ID,497,Hashrate,186025,Reward,5
ID,498,Hashrate,257422,Reward,7
ID,499,Hashrate,266722,Reward,6
ID,500,Hashrate,200600,Reward,2
ID,501,Hashrate,194967,Reward,8
ID,502,Hashrate,55834,Reward,1
ID,503,Hashrate,172210,Reward,3
ID,504,Hashrate,213979,Reward,5
ID,505,Hashrate,180132,Reward,7
ID,506,Hashrate,277310,Reward,6
ID,507,Hashrate,288825,Reward,2
ID,508,Hashrate,212954,Reward,6
ID,509,Hashrate,183905,Reward,3
ID,510,Hashrate,203851,Reward,6
ID,511,Hashrate,207616,Reward,6
ID,512,Hashrate,169007,Reward,3
ID,513,Hashrate,202906,Reward,4
ID,514,Hashrate,265390,Reward,3
ID,515,Hashrate,164741,Reward,5
ID,516,Hashrate,270135,Reward,6
ID,517,Hashrate,252657,Reward,7
ID,518,Hashrate,186186,Reward,2
ID,519,Hashrate,249712,Reward,8
ID,520,Hashrate,274568,Reward,8
ID,521,Hashrate,172458,Reward,6
ID,522,Hashrate,227205,Reward,3
ID,523,Hashrate,244495,Reward,2
ID,524,Hashrate,183702,Reward,4
ID,525,Hashrate,155647,Reward,4
ID,526,Hashrate,117466,Reward,2
ID,527,Hashrate,272479,Reward,5
ID,528,Hashrate,263770,Reward,5
ID,529,Hashrate,216298,Reward,4
ID,530,Hashrate,202838,Reward,4
ID,531,Hashrate,265310,Reward,9
ID,532,Hashrate,174534,Reward,4
ID,533,Hashrate,254365,Reward,6
ID,534,Hashrate,307750,Reward,8
ID,535,Hashrate,194814,Reward,6
ID,536,Hashrate,178971,Reward,2
ID,537,Hashrate,225533,Reward,4
ID,538,Hashrate,300404,Reward,2
ID,539,Hashrate,151496,Reward,2
ID,540,Hashrate,223159,Reward,4
ID,541,Hashrate,148631,Reward,2
ID,542,Hashrate,150013,Reward,4
ID,543,Hashrate,234447,Reward,5
ID,544,Hashrate,173596,Reward,4
ID,545,Hashrate,239183,Reward,5
ID,546,Hashrate,149070,Reward,0
ID,547,Hashrate,152437,Reward,2
ID,548,Hashrate,214684,Reward,8
ID,549,Hashrate,252244,Reward,3
ID,550,Hashrate,278910,Reward,4
ID,551,Hashrate,329567,Reward,4
ID,552,Hashrate,243914,Reward,8
ID,553,Hashrate,248308,Reward,7
ID,554,Hashrate,247749,Reward,8
ID,555,Hashrate,244144,Reward,6
ID,556,Hashrate,189309,Reward,4
ID,557,Hashrate,143712,Reward,3
ID,558,Hashrate,335064,Reward,8
ID,559,Hashrate,215197,Reward,2
ID,560,Hashrate,224493,Reward,4
ID,561,Hashrate,231356,Reward,11
ID,562,Hashrate,295371,Reward,10
ID,563,Hashrate,215964,Reward,1
ID,564,Hashrate,239866,Reward,5
ID,565,Hashrate,202701,Reward,5
ID,566,Hashrate,67849,Reward,1
ID,567,Hashrate,141642,Reward,1
ID,568,Hashrate,158340,Reward,2
ID,569,Hashrate,168645,Reward,3
ID,570,Hashrate,279330,Reward,2
ID,571,Hashrate,115048,Reward,0
ID,572,Hashrate,178298,Reward,4
ID,573,Hashrate,260834,Reward,4
ID,574,Hashrate,189668,Reward,5
ID,575,Hashrate,213995,Reward,3
ID,576,Hashrate,217898,Reward,4
ID,577,Hashrate,146780,Reward,2
ID,578,Hashrate,242690,Reward,3
ID,579,Hashrate,188444,Reward,3
ID,580,Hashrate,196980,Reward,5
ID,581,Hashrate,275628,Reward,5
ID,582,Hashrate,245991,Reward,4
ID,583,Hashrate,97927,Reward,2
ID,584,Hashrate,223844,Reward,3
ID,585,Hashrate,248432,Reward,4
ID,586,Hashrate,179640,Reward,9
ID,587,Hashrate,185314,Reward,2
ID,588,Hashrate,251758,Reward,5
ID,589,Hashrate,182822,Reward,3
ID,590,Hashrate,196293,Reward,6
ID,591,Hashrate,179648,Reward,3
ID,592,Hashrate,181191,Reward,3
ID,593,Hashrate,235119,Reward,4
ID,594,Hashrate,124101,Reward,3
ID,595,Hashrate,103630,Reward,5
ID,596,Hashrate,263437,Reward,6
ID,597,Hashrate,239653,Reward,1
ID,598,Hashrate,226967,Reward,8
ID,599,Hashrate,267094,Reward,7
ID,600,Hashrate,250891,Reward,4
ID,601,Hashrate,292696,Reward,8
ID,602,Hashrate,204261,Reward,2
ID,603,Hashrate,171023,Reward,1
ID,604,Hashrate,392622,Reward,7
ID,605,Hashrate,116087,Reward,3
ID,606,Hashrate,167580,Reward,5
ID,607,Hashrate,186491,Reward,4
ID,608,Hashrate,103224,Reward,3
ID,609,Hashrate,308517,Reward,5
ID,610,Hashrate,278222,Reward,11
ID,611,Hashrate,247522,Reward,5
ID,612,Hashrate,196930,Reward,4
ID,613,Hashrate,186715,Reward,7
ID,614,Hashrate,245201,Reward,7
ID,615,Hashrate,139591,Reward,3
ID,616,Hashrate,257830,Reward,1
ID,617,Hashrate,301540,Reward,1
ID,618,Hashrate,191808,Reward,4
ID,619,Hashrate,188310,Reward,3
ID,620,Hashrate,176930,Reward,2
ID,621,Hashrate,187752,Reward,4
ID,622,Hashrate,244261,Reward,7
ID,623,Hashrate,140894,Reward,2
ID,624,Hashrate,213884,Reward,5
ID,625,Hashrate,214385,Reward,10
ID,626,Hashrate,225348,Reward,3
ID,627,Hashrate,139302,Reward,5
ID,628,Hashrate,215125,Reward,2
ID,629,Hashrate,174889,Reward,6
ID,630,Hashrate,167405,Reward,5
ID,631,Hashrate,233104,Reward,3
ID,632,Hashrate,141814,Reward,2
ID,633,Hashrate,191916,Reward,6
ID,634,Hashrate,175717,Reward,4
ID,635,Hashrate,251168,Reward,5
ID,636,Hashrate,258041,Reward,4
ID,637,Hashrate,213049,Reward,5
ID,638,Hashrate,174516,Reward,4
ID,639,Hashrate,221614,Reward,7
ID,640,Hashrate,247390,Reward,4
ID,641,Hashrate,255787,Reward,6
ID,642,Hashrate,197420,Reward,7
ID,643,Hashrate,259061,Reward,3
ID,644,Hashrate,209670,Reward,5
ID,645,Hashrate,227590,Reward,2
ID,646,Hashrate,240945,Reward,7
ID,647,Hashrate,146920,Reward,3
ID,648,Hashrate,186617,Reward,5
ID,649,Hashrate,221876,Reward,4
ID,650,Hashrate,199411,Reward,6
ID,651,Hashrate,270119,Reward,6
ID,652,Hashrate,235991,Reward,6
ID,653,Hashrate,109419,Reward,4
ID,654,Hashrate,228770,Reward,4
ID,655,Hashrate,222117,Reward,9
ID,656,Hashrate,171534,Reward,11
ID,657,Hashrate,200270,Reward,5
ID,658,Hashrate,103679,Reward,1
ID,659,Hashrate,210616,Reward,7
ID,660,Hashrate,132090,Reward,2
ID,661,Hashrate,135410,Reward,4
ID,662,Hashrate,188235,Reward,4
ID,663,Hashrate,200279,Reward,2
ID,664,Hashrate,163992,Reward,5
ID,665,Hashrate,248322,Reward,7
ID,666,Hashrate,233876,Reward,6
ID,667,Hashrate,116294,Reward,2
ID,668,Hashrate,188366,Reward,4
ID,669,Hashrate,226767,Reward,2
ID,670,Hashrate,195960,Reward,6
ID,671,Hashrate,143335,Reward,2
ID,672,Hashrate,172566,Reward,5
ID,673,Hashrate,212929,Reward,3
ID,674,Hashrate,90934,Reward,2
ID,675,Hashrate,187562,Reward,5
ID,676,Hashrate,163358,Reward,2
ID,677,Hashrate,120941,Reward,3
ID,678,Hashrate,115135,Reward,1
ID,679,Hashrate,299167,Reward,4
ID,680,Hashrate,168201,Reward,5
ID,681,Hashrate,150802,Reward,8
ID,682,Hashrate,247517,Reward,4
ID,683,Hashrate,145145,Reward,4
ID,684,Hashrate,196278,Reward,6
ID,685,Hashrate,181094,Reward,1
ID,686,Hashrate,205541,Reward,5
ID,687,Hashrate,153697,Reward,4
ID,688,Hashrate,205077,Reward,6
ID,689,Hashrate,172689,Reward,1
ID,690,Hashrate,95411,Reward,3
ID,691,Hashrate,233741,Reward,5
ID,692,Hashrate,136312,Reward,4
ID,693,Hashrate,182217,Reward,3
ID,694,Hashrate,231927,Reward,3
ID,695,Hashrate,187623,Reward,6
ID,696,Hashrate,168817,Reward,2
ID,697,Hashrate,107117,Reward,0
ID,698,Hashrate,167693,Reward,3
ID,699,Hashrate,148961,Reward,2
